directorGender,tmdbId,noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,movieId,imdbId
0,287305,4,2,5,0,0,1,643,117312
3,339428,4,1,2,0,0,0,644,116485
0,12652,5,3,6,5,0,4,645,113947
0,10684,3,4,13,4,1,6,647,115956
0,954,13,3,14,57,8,26,648,117060
2,68445,3,2,3,3,0,2,649,109028
0,18989,1,4,3,1,0,3,650,117071
2,10801,7,5,7,5,1,2,651,117788
0,54285,0,2,2,1,0,1,652,112257
0,8840,7,2,9,7,4,7,653,116136
0,278978,4,2,3,0,0,1,654,118026
0,124625,3,1,5,0,0,2,655,117117
0,11107,13,3,16,4,0,11,656,116168
2,16417,8,1,2,9,0,1,657,111787
2,70934,12,1,2,2,0,0,658,112509
0,10363,6,2,7,16,0,11,659,54189
0,161070,2,1,4,0,0,3,660,115591
0,10539,4,5,6,40,2,13,661,116683
0,10543,1,3,6,14,6,11,662,116287
0,18414,1,5,6,11,0,14,663,116768
0,47502,2,3,5,1,0,4,664,116269
2,11902,21,2,10,11,1,9,665,114787
0,27098,4,2,3,5,0,5,666,113720
0,25087,3,0,4,0,0,2,667,112536
0,5801,17,2,0,9,0,6,668,48473
0,896,5,1,1,17,0,6,670,52572
0,3065,1,0,4,9,1,8,671,117128
3,318177,0,0,0,0,0,0,672,114616
0,2300,17,1,10,85,6,25,673,117705
0,8069,0,15,16,7,0,9,674,62711
1,288173,3,2,0,0,2,0,675,110061
0,187851,8,0,1,0,0,1,676,140614
0,27768,1,0,2,0,0,2,678,108181
0,221917,2,2,2,2,0,1,679,114307
0,8072,3,3,4,4,0,3,680,58898
0,35797,14,1,5,3,0,6,681,82206
0,88030,2,0,0,0,0,1,682,111430
2,185191,0,0,0,1,0,0,683,107727
0,83857,6,4,1,4,1,8,684,81759
0,33245,0,8,10,0,0,1,685,113443
2,124460,0,2,2,1,0,0,687,109491
2,27281,4,0,13,1,0,2,688,114048
0,40001,2,6,4,4,1,7,691,117104
0,29621,14,1,13,2,0,1,692,117688
2,117730,0,0,0,1,0,0,693,109751
0,20762,2,1,9,0,0,1,694,117774
1,37144,1,3,3,0,2,0,695,114736
0,48260,6,7,1,0,0,2,696,112604
0,12656,2,3,6,2,1,8,697,116289
2,38867,4,0,3,2,1,0,698,109593
2,277270,2,0,4,3,0,0,699,103095
0,25969,0,5,8,1,0,1,700,112368
2,44103,11,1,6,5,0,0,701,104046
0,753,1,6,5,2,0,9,702,62952
1,43634,0,2,4,1,2,0,703,115742
0,9103,4,1,7,4,0,2,704,117420
0,90214,0,3,5,0,0,2,705,115951
0,29649,1,4,10,2,0,1,706,117784
0,10990,1,6,15,0,1,5,707,117107
0,8866,1,2,5,33,8,10,708,117979
0,12233,7,3,12,8,0,9,709,95776
2,23449,0,1,6,1,0,5,710,115851
0,36355,1,1,5,0,0,2,711,116322
1,37667,0,2,5,0,1,1,712,109374
1,90148,4,2,2,1,2,0,713,110712
2,922,2,2,14,9,4,8,714,112817
0,11876,15,2,12,3,2,4,715,113362
0,52633,9,4,5,9,0,4,716,73778
2,62364,5,6,6,9,0,2,717,112546
0,11687,5,4,6,3,0,4,718,108500
0,9304,6,8,15,4,3,12,719,117108
2,73183,3,3,3,2,0,0,722,113270
4,131232,2,0,0,4,0,0,723,92123
0,9100,1,9,5,0,0,7,724,115963
0,20759,0,1,18,4,1,6,725,116448
0,46063,2,4,8,0,0,4,726,116827
3,365371,0,0,0,0,0,0,727,114894
0,32513,7,8,11,3,0,3,728,112701
4,40651,1,1,2,2,0,4,729,113429
0,36915,2,3,10,2,0,5,731,116508
0,40507,7,3,11,9,1,6,732,117260
0,9802,4,1,21,9,4,17,733,117500
0,25697,0,2,5,11,5,7,734,116405
0,21588,18,1,4,23,2,6,735,109592
0,664,1,4,11,53,8,29,736,117998
0,11867,5,6,9,2,1,8,737,115624
0,47119,5,2,1,0,1,2,738,113145
2,314352,4,2,2,1,0,0,739,116559
0,9323,15,2,5,19,0,12,741,113568
0,10280,0,3,7,1,0,7,742,117894
0,10535,5,7,26,2,0,11,743,117723
0,124613,1,1,3,5,1,2,744,112586
0,532,0,1,1,14,1,5,745,112691
2,26744,2,2,7,4,0,3,746,40366
0,16299,5,4,13,3,1,3,747,117768
2,10547,5,6,12,48,4,11,748,115571
2,245268,3,3,7,1,0,2,749,31612
0,935,10,1,10,14,1,13,750,57012
0,55613,4,2,5,2,0,2,751,103926
0,215107,3,0,0,0,0,2,752,105737
0,41007,3,2,2,17,1,7,753,113849
0,35645,3,7,5,0,0,2,754,113188
2,110465,4,1,7,2,1,1,755,42644
2,255546,5,4,1,3,0,0,756,109381
0,40751,2,4,5,5,0,6,757,109688
2,275096,2,0,0,1,0,0,758,104606
2,85778,0,0,0,1,0,0,759,110480
0,11101,7,1,5,7,0,8,760,108211
2,9826,1,3,11,1,0,5,761,117331
2,9879,2,7,9,13,3,12,762,117765
0,63564,1,2,5,0,0,1,763,116833
0,22621,6,4,4,0,0,2,764,113280
0,7095,1,5,4,0,0,5,765,116669
1,26890,4,8,11,1,8,5,766,116594
2,46732,0,4,7,1,0,4,767,113211
2,124633,11,0,4,1,0,1,768,114494
4,202425,14,0,0,5,0,0,771,94265
2,196940,0,0,0,1,0,0,772,105201
2,77771,6,0,1,3,0,0,773,70820
2,181083,9,0,0,2,0,0,774,84898
4,41225,2,7,9,24,2,15,775,63715
4,188589,0,0,0,1,0,1,776,109191
0,87190,0,1,4,0,0,2,777,114122
0,627,5,6,12,30,1,13,778,117951
0,32872,0,24,34,1,9,8,779,118523
0,602,17,8,44,45,4,14,780,116629
0,14553,3,4,10,1,0,3,781,117737
0,9566,1,2,7,5,6,10,782,116277
4,10545,2,4,11,18,3,14,783,116583
0,9894,3,4,10,2,0,9,784,115798
4,11543,8,9,16,12,2,17,785,116778
0,9268,0,3,15,90,5,32,786,116213
4,52059,0,0,0,2,0,0,787,113147
0,9327,5,4,12,0,1,10,788,117218
1,123763,0,2,2,0,1,0,789,100990
0,81949,2,1,4,3,0,3,790,111546
0,42005,0,0,0,0,0,1,792,93199
2,124306,0,0,1,1,0,0,793,106810
2,183955,2,0,1,1,0,1,794,111180
0,44535,0,1,7,1,0,2,795,111237
0,44495,4,0,0,1,0,2,796,72362
2,78285,7,2,2,2,0,1,797,103207
0,11228,2,5,11,66,7,20,798,116040
0,10779,0,6,10,17,5,9,799,116365
0,26748,3,6,12,12,3,9,800,116905
1,38223,1,4,2,0,2,1,801,116493
0,9294,3,3,10,2,1,7,802,117333
1,49963,2,4,4,4,6,2,803,118113
0,11363,0,5,3,1,1,6,804,117628
0,1645,0,7,16,0,1,12,805,117913
0,31546,0,0,3,9,24,91,806,115530
0,77056,11,2,1,3,1,2,807,114266
2,36344,1,2,6,20,5,6,808,115493
0,18550,1,2,12,0,0,2,809,116320
0,11511,0,1,3,9,4,15,810,116756
1,172198,2,1,2,2,2,0,812,109356
2,34170,1,2,7,4,1,6,813,116823
2,281085,2,0,5,1,0,0,814,112568
2,109478,1,3,6,5,2,3,815,114170
0,124645,1,1,2,4,2,3,816,117999
1,12606,4,5,6,1,3,8,818,118073
0,69895,3,2,2,0,0,1,819,108220
0,35206,8,2,11,21,0,7,820,49521
2,151489,5,0,1,1,0,0,822,104403
0,4837,6,2,4,7,0,7,823,61495
4,12632,2,1,6,4,0,4,824,110246
0,9098,7,1,2,1,0,2,825,116164
0,282919,2,3,3,0,0,1,826,112865
2,124614,1,2,1,1,0,0,827,112716
0,18975,1,2,6,2,0,2,828,115472
0,11962,2,2,5,2,0,5,829,116707
0,2925,4,11,9,42,7,23,830,116313
2,28628,1,0,4,2,0,1,831,114550
0,3595,13,5,20,2,3,11,832,117438
0,9308,1,4,7,1,0,9,833,116531
0,92381,4,0,2,2,0,2,834,117332
1,18555,1,7,6,2,1,0,835,116353
0,12123,44,6,25,7,0,16,836,115857
0,10830,0,5,4,2,1,6,837,117008
0,3573,3,9,7,23,8,10,838,116191
0,10546,3,4,8,0,0,12,839,115986
0,18862,1,5,5,0,0,2,840,116571
0,31417,5,1,4,6,1,6,841,53459
0,9431,3,4,6,16,5,9,842,117826
2,124619,0,0,0,1,0,0,843,113695
2,297645,5,0,0,1,0,0,844,108227
2,48144,3,0,1,3,0,0,845,111424
0,46986,34,7,16,1,0,2,846,113080
2,144982,0,1,4,6,0,2,847,115680
2,47907,0,3,4,2,0,0,848,117718
0,10061,1,4,12,14,4,15,849,116225
0,36266,9,2,4,4,0,4,850,112767
0,549,1,6,13,8,3,16,851,115632
0,10478,2,2,8,17,3,12,852,117918
2,66634,0,2,3,1,0,3,853,104109
2,116690,5,1,3,13,0,2,854,51980
1,213917,4,1,3,1,2,0,855,100840
2,145925,19,1,4,1,0,0,856,107575
0,100914,0,0,0,0,0,1,857,42054
0,238,16,7,35,18,1,23,858,68646
2,159,8,2,12,9,1,5,860,109255
0,11134,7,2,5,6,0,4,861,104558
1,88224,4,3,0,0,2,0,862,116985
0,42758,3,3,5,3,1,2,865,114474
4,9303,3,4,7,4,7,4,866,115736
0,23945,2,3,7,3,2,7,867,115836
2,37820,3,2,3,3,0,0,868,101692
0,22479,0,4,4,3,2,5,869,116745
0,9054,1,3,3,2,2,6,870,119214
2,241058,6,9,7,10,3,0,871,116934
0,11985,0,1,2,3,0,5,872,109066
0,10232,3,2,5,0,0,4,873,75169
0,59569,1,3,3,1,0,3,874,113542
2,410921,2,1,2,1,0,0,875,110693
0,38955,9,2,4,2,0,5,876,106544
0,110513,4,3,2,2,2,2,877,116418
0,114089,0,0,1,0,0,2,878,112607
0,11015,7,6,14,64,4,19,879,120004
4,9306,2,2,13,3,2,10,880,116654
0,12559,2,2,7,3,0,8,881,116311
0,58770,5,1,6,12,3,7,882,117965
0,124851,0,1,1,0,0,1,884,114592
0,3587,1,6,2,2,2,8,885,115725
0,10723,1,2,9,5,2,10,886,115783
0,56077,3,6,1,8,2,5,887,120271
0,19004,1,3,9,7,0,3,888,113596
2,101230,0,1,1,1,0,0,889,109001
3,253632,0,2,1,0,0,0,890,94822
0,10987,7,3,7,6,1,10,891,113253
0,44705,1,3,5,0,0,4,892,117991
2,20318,1,3,9,3,0,0,893,117093
2,43596,4,2,5,13,0,4,894,24252
2,79782,4,2,0,4,0,1,895,105729
0,26933,4,2,3,9,0,4,896,111019
0,27854,7,2,15,11,0,10,897,35896
2,981,10,7,11,3,0,10,898,32904
4,872,3,9,7,5,1,17,899,45152
0,2769,4,4,6,3,1,10,900,43278
0,13320,4,5,4,3,1,2,901,50419
0,164,4,4,8,3,1,8,902,54698
0,426,0,5,5,8,1,19,903,52357
0,567,4,9,7,1,1,14,904,47396
2,3078,4,2,11,3,0,8,905,25316
2,13528,23,9,13,9,0,15,906,36855
0,28288,2,3,7,5,1,11,907,25164
0,213,36,10,44,17,0,18,908,53125
2,284,4,7,12,20,0,8,909,53604
2,239,19,7,18,30,0,10,910,53291
0,4808,10,0,17,17,0,10,911,56923
2,289,43,8,54,12,1,20,912,34583
0,963,1,3,18,9,0,14,913,33870
2,11113,5,2,3,1,0,8,914,58385
2,6620,13,7,17,12,1,12,915,47437
0,804,16,3,10,11,1,16,916,46250
0,26531,18,7,18,3,0,1,917,31580
0,909,2,7,5,6,2,9,918,37059
2,630,5,4,3,4,2,14,919,32138
2,770,73,17,43,32,0,16,920,31381
0,31044,21,13,23,2,0,7,921,84370
2,599,29,10,20,16,1,14,922,43014
0,15,98,11,42,18,0,17,923,33467
0,62,43,5,12,8,0,11,924,62622
0,121357,2,2,5,2,1,2,925,39428
0,705,2,11,8,12,2,11,926,42192
2,22490,61,55,2,12,1,15,927,32143
0,223,7,4,14,18,2,17,928,32976
0,25670,54,8,39,1,2,7,929,32484
0,303,24,8,26,8,2,17,930,38787
0,4174,1,2,11,0,0,6,931,38109
0,8356,2,3,3,11,1,18,932,50105
0,381,2,4,7,1,2,7,933,48728
0,20758,1,3,8,2,1,6,934,42451
0,29376,2,5,10,5,0,12,935,45537
0,1859,23,10,21,1,0,12,936,31725
2,18299,2,2,6,5,0,1,937,50658
0,17281,4,3,4,5,2,6,938,51658
0,64382,2,4,2,3,0,3,939,52126
4,10907,4,2,15,2,0,10,940,29843
0,32093,23,3,18,5,0,7,941,32762
0,1939,0,15,27,8,2,18,942,37008
0,22292,6,6,7,8,2,12,943,39420
2,3598,1,3,5,4,0,8,944,29162
0,3080,2,3,3,8,0,12,945,27125
0,198,3,2,6,0,0,8,946,35446
0,13562,0,4,6,3,0,7,947,28010
0,1712,11,10,10,1,2,11,948,49261
0,220,28,6,29,11,1,13,949,48028
0,3529,25,7,30,9,2,10,950,25878
2,3085,6,5,24,10,0,9,951,32599
0,2897,175,21,117,14,0,20,952,48960
2,1585,47,15,46,15,1,12,953,38650
2,3083,109,14,90,12,1,17,954,31679
2,900,7,2,12,6,0,7,955,29947
0,43795,3,4,5,2,1,6,956,34012
0,85638,2,1,3,0,1,2,957,17350
0,50001,4,7,4,4,3,3,958,36094
0,43905,4,3,4,2,0,9,959,25586
0,22688,2,2,5,13,0,8,960,38300
0,23114,7,9,10,2,0,3,961,27893
0,26378,30,4,37,5,0,6,962,32022
0,40206,0,2,6,4,0,7,963,41509
0,22356,5,2,12,1,1,6,964,39152
0,260,5,5,7,2,1,8,965,26029
2,43488,2,0,17,9,0,5,966,38235
4,22613,3,2,4,3,0,8,967,36241
0,10331,4,3,6,0,0,7,968,63350
0,488,2,1,5,2,2,10,969,43265
0,22733,3,2,13,15,1,13,970,46414
0,261,2,3,7,4,1,10,971,51459
0,57575,0,6,7,0,0,5,972,47162
2,32574,2,2,15,5,1,9,973,33891
0,22657,3,3,9,1,0,6,974,29855
0,76464,4,1,11,3,0,2,975,29588
0,176841,5,3,6,6,1,7,977,27980
2,125587,4,1,5,19,2,5,979,114007
2,39448,8,2,9,4,0,1,980,93229
2,52855,1,1,6,2,0,1,981,118927
0,39940,1,7,4,4,1,10,982,48491
2,172868,0,0,2,2,0,0,983,113730
0,85328,4,6,5,1,0,3,984,117357
2,124632,0,0,0,1,0,0,985,117669
0,11076,0,2,5,0,1,6,986,116329
2,63945,1,7,7,6,0,5,987,118742
1,58985,2,8,6,3,4,4,988,116442
0,890,3,4,5,8,0,9,989,114354
0,10861,17,2,19,11,2,10,990,117011
2,1770,6,1,15,8,0,7,991,117039
1,44465,0,2,6,0,2,1,992,117473
0,2033,2,3,6,3,0,4,993,116635
4,18203,1,4,5,1,0,3,994,115678
0,9333,6,5,14,1,3,14,996,116830
0,47260,0,2,3,2,0,1,997,115847
0,9400,5,5,7,6,0,4,998,117603
0,9401,0,6,10,0,0,7,999,115438
2,12241,11,6,5,9,2,5,1000,115994
2,25739,1,2,1,1,0,0,1001,83587
2,161806,0,2,3,2,0,0,1002,116167
0,11306,19,10,26,0,1,6,1003,116259
0,9625,0,3,9,0,0,8,1004,116421
0,10680,2,3,13,2,1,8,1005,116000
0,6346,1,4,11,1,0,10,1006,115862
0,18660,0,1,8,1,0,3,1007,72653
0,35115,1,0,8,6,0,6,1008,47977
0,14821,0,2,6,1,0,2,1009,72951
0,14136,2,2,6,1,0,2,1010,64603
0,10869,1,1,4,2,0,5,1011,71607
0,22660,0,2,5,7,0,5,1012,50798
2,19186,1,8,5,3,0,1,1013,55277
2,31102,4,8,7,4,0,0,1014,54195
0,6878,6,5,4,0,3,6,1015,107131
0,15944,2,2,12,1,1,2,1016,53271
0,18444,1,2,8,1,1,10,1017,54357
0,20723,1,5,16,1,2,12,1018,59793
2,173,3,0,17,4,0,7,1019,46672
0,864,4,0,11,3,3,7,1020,106611
0,24795,2,1,13,0,0,1,1021,109127
4,11224,3,5,3,21,0,29,1022,42332
0,81310,1,0,6,6,0,11,1023,63819
4,15947,1,3,3,30,0,21,1024,38166
0,9078,2,2,6,4,0,9,1025,57546
4,29682,0,2,3,5,0,2,1026,41890
2,8367,11,3,21,2,0,7,1027,102798
0,433,2,11,7,3,0,13,1028,58331
4,11360,8,1,5,5,0,11,1029,33563
0,11114,3,4,10,6,0,3,1030,76538
0,12335,6,1,8,5,0,5,1031,66817
4,12092,3,4,8,12,0,18,1032,43274
4,10948,2,3,8,22,0,17,1033,82406
0,11229,1,7,6,0,1,9,1034,116361
0,15121,7,9,5,6,2,10,1035,59742
0,562,21,6,20,42,4,29,1036,95016
2,10163,0,2,9,7,0,4,1037,104692
0,48862,1,3,4,0,1,2,1038,118044
2,117036,0,0,0,1,0,0,1039,114597
0,47199,0,1,7,0,0,3,1040,117582
0,11159,26,17,13,0,0,6,1041,117589
0,9591,1,5,19,1,0,8,1042,117887
0,30500,3,6,4,1,3,8,1043,117924
0,41843,0,3,2,4,6,7,1044,117791
0,55058,1,4,8,3,0,3,1045,116928
2,10938,9,4,3,4,0,4,1046,115640
0,11412,2,4,9,2,2,6,1047,116908
0,10586,6,1,8,1,1,9,1049,116409
0,42314,1,4,11,8,2,8,1050,116913
0,27845,0,6,7,4,7,6,1051,117958
0,108365,1,4,5,7,0,3,1052,117400
0,23223,3,3,5,13,2,4,1053,117202
0,49471,1,3,14,0,0,2,1054,116404
0,38153,1,1,13,2,0,1,1055,120107
0,25147,0,3,6,6,3,5,1056,116722
0,9716,1,55,61,9,24,71,1057,116242
0,43777,4,0,4,1,0,2,1058,115600
0,454,1,4,10,6,5,7,1059,117509
0,10218,42,9,10,6,2,6,1060,117802
0,819,4,1,16,2,3,11,1061,117665
0,38191,0,3,2,2,0,1,1062,117781
0,56830,0,0,6,0,0,2,1063,116714
2,11238,0,2,8,39,0,10,1064,115491
0,27256,1,5,4,7,1,6,1065,43140
0,31530,24,3,23,5,0,12,1066,29546
0,66473,2,2,6,3,0,7,1067,28757
2,28120,2,2,10,3,0,4,1068,39286
2,1834,0,3,6,3,0,6,1069,37101
4,26282,1,2,6,1,0,6,1070,44863
0,37218,8,2,4,0,0,1,1071,109823
0,252,23,3,10,7,0,7,1073,67992
2,116356,13,0,0,2,0,0,1075,111622
0,16372,2,3,4,5,0,14,1076,55018
0,11561,0,3,6,0,0,11,1077,70707
0,11302,5,2,9,1,0,12,1078,66808
0,623,12,3,10,9,3,15,1079,95159
0,583,8,2,9,21,0,17,1080,79470
0,12614,2,3,7,1,0,7,1081,84865
0,21711,1,1,7,3,2,8,1082,68334
0,11575,1,3,13,0,0,6,1083,59243
0,475,4,3,9,11,3,17,1084,61418
0,11331,1,1,6,1,0,7,1085,52027
0,521,4,2,12,6,0,11,1086,46912
0,21202,1,0,0,0,0,1,1087,113731
0,88,15,5,7,16,4,17,1088,92890
0,500,3,0,12,42,8,13,1089,105236
0,792,11,0,20,14,3,17,1090,91763
0,8491,0,3,4,7,0,5,1091,98627
0,402,4,11,20,4,3,13,1092,103772
0,10537,4,10,15,26,5,20,1093,101761
2,11386,7,2,9,3,1,4,1094,104036
0,9504,5,2,12,24,5,11,1095,104348
0,15764,5,3,7,0,0,2,1096,84707
0,601,7,3,3,8,4,9,1097,83866
2,67365,0,1,8,2,0,0,1098,117577
0,25842,1,3,7,0,0,3,1099,29992
0,2119,1,3,8,2,1,14,1100,99371
0,744,2,2,11,19,2,17,1101,92099
0,136311,2,4,11,2,2,3,1102,115531
2,221,10,8,23,7,0,6,1103,48545
0,702,9,3,7,10,0,12,1104,44081
0,25750,4,4,4,1,0,9,1105,115885
2,17642,0,0,1,1,0,0,1106,116859
0,427043,5,2,5,3,0,4,1109,115870
2,146341,2,2,2,1,0,0,1110,115684
4,9305,0,1,1,12,0,3,1111,117040
0,37616,3,5,7,4,4,5,1112,117284
0,11112,8,11,22,2,3,13,1113,115580
0,21612,5,3,9,0,0,2,1114,116378
2,141210,4,0,1,1,0,0,1115,114472
0,102461,2,1,1,0,0,3,1116,113057
0,36998,26,2,7,0,0,3,1117,116581
0,200383,1,0,3,0,0,1,1118,114622
2,116844,5,6,7,12,2,4,1119,112907
0,1630,0,2,7,0,0,3,1120,117318
2,26626,5,6,13,2,0,0,1121,116422
4,124837,2,0,2,1,0,1,1123,117320
0,11816,0,2,3,5,2,11,1124,82846
0,11843,0,3,20,6,1,13,1125,72081
0,10379,0,3,4,4,0,7,1126,101775
0,2756,2,2,16,71,7,29,1127,96754
0,790,5,4,6,18,2,13,1128,80749
0,1103,1,2,11,2,1,11,1129,82340
0,11298,1,3,18,0,0,12,1130,82533
0,4480,3,2,5,4,3,7,1131,91288
0,4481,3,1,4,5,0,6,1132,91480
2,49688,5,1,2,6,0,0,1134,107274
0,10765,1,3,4,0,3,8,1135,81375
4,762,9,4,6,4,0,12,1136,71853
4,44497,9,0,2,4,0,3,1137,116587
2,85588,0,0,0,1,0,0,1138,112777
2,278621,5,2,2,18,0,1,1139,116245
2,99479,1,3,2,1,0,1,1140,116212
0,55049,8,4,4,4,0,2,1143,117968
2,124829,0,0,0,1,0,0,1144,116886
3,79306,0,0,1,0,0,0,1145,117677
0,356054,0,1,3,0,0,1,1146,112759
0,10548,11,2,15,3,1,11,1147,118147
0,531,0,0,1,14,0,8,1148,108598
0,104931,0,0,1,0,0,2,1149,110173
2,4483,27,4,8,11,0,0,1150,84589
0,18919,18,0,5,7,0,4,1151,109781
4,31556,1,0,9,0,0,11,1152,40427
0,26167,2,2,6,4,0,6,1153,40723
0,26174,4,2,7,0,1,6,1154,39881
0,61461,4,0,0,17,0,2,1156,34493
0,117500,3,1,1,2,0,4,1157,39004
0,218713,2,1,7,0,0,1,1158,26465
0,217802,3,1,3,0,0,1,1159,26656
0,127973,5,3,4,2,0,3,1160,25799
0,659,9,4,7,2,1,7,1161,78875
0,30892,1,1,5,3,2,7,1162,69198
2,86369,0,2,0,1,0,0,1163,110521
0,8074,3,3,1,5,1,4,1164,60304
2,124676,0,0,0,1,0,0,1165,115715
0,38554,6,10,13,7,5,6,1167,116059
0,49763,2,2,4,4,2,11,1168,115610
4,41326,2,0,2,3,1,0,1169,99028
0,36555,8,2,5,0,1,1,1170,112483
0,10608,2,4,19,19,3,10,1171,103850
2,11216,11,3,7,19,1,1,1172,95765
0,7452,7,4,13,4,0,7,1173,97108
0,64567,6,7,9,0,0,1,1174,109942
4,892,4,2,8,17,1,5,1175,101700
0,1600,13,4,4,17,2,5,1176,101765
0,26561,0,4,3,4,2,5,1177,101811
0,975,5,1,13,13,1,11,1178,50825
2,18129,10,4,17,1,0,5,1179,99703
0,54405,17,4,9,0,0,1,1180,102014
0,150823,1,1,4,0,0,2,1181,120121
0,409,17,5,18,5,2,12,1183,116209
2,38251,5,1,7,2,0,0,1184,102426
0,10161,11,4,7,27,1,11,1185,97937
0,1412,3,2,4,2,2,5,1186,98724
0,41768,2,9,6,1,1,6,1187,105107
0,10409,5,3,6,6,1,7,1188,105488
0,14285,3,1,0,2,0,4,1189,96257
0,2469,17,7,5,5,1,7,1190,101026
4,10174,3,1,4,5,2,2,1191,102370
2,31225,6,0,0,7,0,2,1192,100332
0,510,9,7,17,26,4,12,1193,73486
0,11455,3,2,7,2,0,4,1194,78446
0,1891,38,3,35,19,5,27,1196,80684
0,2493,10,4,13,0,5,13,1197,93779
0,85,25,1,24,20,3,23,1198,82971
0,68,5,3,14,15,2,13,1199,88846
0,679,4,7,15,17,5,16,1200,90605
0,429,27,0,14,16,0,19,1201,60196
2,13446,8,0,7,2,0,0,1202,94336
0,389,5,0,12,6,0,11,1203,50083
0,947,26,0,27,23,3,19,1204,56172
0,185,10,2,7,2,2,9,1206,66921
0,595,21,10,25,20,3,11,1207,56592
0,28,5,4,27,18,1,30,1208,78788
0,335,1,1,12,4,1,11,1209,64116
0,1892,93,4,31,1,0,11,1210,86190
0,144,3,0,7,1,1,11,1211,93191
0,1092,6,1,13,1,0,9,1212,41959
0,769,79,17,41,32,8,27,1213,99685
0,348,2,3,5,8,2,20,1214,78748
0,766,2,3,6,7,1,10,1215,106308
0,175,11,3,8,6,0,8,1216,95250
0,11645,17,1,6,23,0,10,1217,89881
0,10835,11,0,2,2,0,4,1218,97202
0,539,10,6,14,9,1,12,1219,54215
0,525,26,7,21,10,2,10,1220,80455
0,240,14,16,54,26,1,26,1221,71562
0,600,17,1,21,20,3,18,1222,93058
0,530,0,0,1,7,0,3,1223,104361
0,10705,6,3,21,0,0,8,1224,97499
0,279,35,6,19,12,3,13,1225,86879
2,3109,12,4,14,6,1,8,1226,45061
0,311,18,6,14,17,3,10,1227,87843
0,1578,20,3,24,30,3,17,1228,81398
0,703,15,14,19,16,5,23,1230,75686
0,9549,9,6,18,3,1,19,1231,86197
0,1398,1,1,3,14,0,6,1232,79944
0,387,6,2,21,24,0,15,1233,82096
0,9277,13,6,21,22,3,14,1234,70735
0,343,0,5,6,0,0,10,1235,67185
0,37291,4,2,4,1,1,7,1236,103130
0,490,21,5,5,5,0,3,1237,50976
0,11235,3,2,12,2,0,9,1238,85859
0,218,15,6,12,34,5,15,1240,88247
0,763,3,7,6,4,2,9,1241,103873
0,9665,1,0,16,25,2,17,1242,97441
0,18971,11,1,7,3,0,6,1243,100519
0,696,1,7,7,1,3,11,1244,79522
2,379,24,3,17,25,5,13,1245,100150
0,207,1,2,12,0,1,10,1246,97165
0,37247,7,2,4,2,1,5,1247,61722
0,1480,6,7,18,17,1,17,1248,52311
0,9322,37,3,12,7,0,7,1249,100263
0,826,3,1,11,1,0,10,1250,50212
0,422,8,5,4,9,1,6,1251,56801
0,829,13,4,24,4,3,9,1252,71315
0,828,5,3,6,4,0,11,1253,43456
0,3090,11,2,12,13,0,16,1254,40897
0,9964,6,0,4,1,0,6,1255,92610
0,3063,11,4,19,13,0,6,1256,23969
0,13667,5,5,8,11,1,5,1257,88794
0,694,4,1,7,3,4,10,1258,81505
0,235,3,1,12,1,2,11,1259,92005
0,832,4,1,6,3,1,5,1260,22100
0,765,5,1,3,14,1,6,1261,92991
0,5925,7,0,20,12,0,11,1262,57115
0,11778,39,5,6,28,3,16,1263,77416
0,4485,4,2,3,19,0,7,1264,82269
0,137,10,7,13,22,5,17,1265,107048
0,33,10,5,19,22,2,19,1266,105695
0,982,2,6,10,2,0,12,1267,56218
0,8428,3,7,9,3,2,6,1268,100436
2,212,8,3,15,9,0,15,1269,36613
0,105,19,9,23,10,5,25,1270,88763
0,1633,3,9,6,0,6,3,1271,101921
0,11202,5,1,36,22,0,29,1272,66206
2,1554,1,2,3,4,0,2,1273,90967
0,149,9,2,1,17,0,5,1274,94625
0,8009,2,4,10,9,0,13,1275,91203
0,903,6,1,25,11,0,17,1276,61512
0,11673,1,3,3,3,1,4,1277,99334
0,3034,9,4,21,19,4,21,1278,72431
2,339,16,6,8,11,2,4,1279,102536
0,10404,11,1,0,7,0,2,1280,101640
0,914,24,3,32,11,0,11,1281,32553
4,756,1,0,3,8,0,28,1282,32455
2,288,19,5,33,19,0,14,1283,44706
2,910,1,5,7,3,1,10,1284,38355
0,2640,7,7,9,3,2,6,1285,97493
0,16633,4,3,6,6,1,5,1286,81534
0,665,20,6,31,25,3,23,1287,52618
0,11031,24,7,18,1,2,12,1288,88258
0,11314,2,0,0,3,0,11,1289,85809
0,15143,0,5,4,5,3,7,1290,94006
0,89,20,4,27,17,3,26,1291,97576
0,10322,1,4,9,4,0,6,1292,78841
0,783,33,6,53,10,1,19,1293,83987
0,10644,5,4,11,7,0,8,1295,96332
0,11257,8,10,7,2,1,5,1296,91867
1,14370,3,7,13,7,3,11,1297,89886
0,12104,5,3,8,2,1,8,1298,84503
2,625,18,1,10,5,3,7,1299,87553
0,8816,15,2,2,6,0,7,1300,89606
0,830,3,1,18,1,2,10,1301,49223
0,2323,8,6,15,21,5,11,1302,97351
0,983,5,0,8,6,2,8,1303,73341
0,642,6,1,14,2,0,15,1304,64115
0,655,5,3,5,16,5,12,1305,87884
0,10341,6,5,9,14,0,10,1306,101458
0,639,6,6,4,3,5,10,1307,98635
0,266022,1,1,3,0,0,2,1308,113369
