castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity
37.5,35.7,30000000,29359216.0,0.9786405333,6.7,413.0,110.0,1996.0,0.5437,en,12.09096
33.3,25.0,5000000,13269963.0,2.6539926,6.9,79.0,135.0,1996.0,0.4699,en,9.069963
23.1,12.5,32000000,152036382.0,4.7511369375,6.2,328.0,123.0,1996.0,0.5082,en,5.575992
62.5,14.3,3500000,9482579.0,2.7093082857,5.7,71.0,96.0,1996.0,0.6503,en,10.827266
30.4,7.7,40000000,152266007.0,3.806650175,7.0,522.0,149.0,1996.0,0.5601,en,13.309013
14.3,0.0,25000000,17193231.0,0.68772924,5.2,49.0,98.0,1996.0,0.5464,en,3.906949
28.6,0.0,13000000,4619014.0,0.3553087692,5.0,87.0,78.0,1996.0,0.5656,en,9.490858
55.0,23.3,26000000,116400000.0,4.4769230769,6.5,172.0,102.0,1996.0,0.7186,en,10.177303
20.0,21.4,80000000,309492681.0,3.8686585125,6.4,482.0,117.0,1996.0,0.8525,en,8.772188
19.4,0.0,50000000,60209334.0,1.20418668,5.3,291.0,107.0,1996.0,0.5847,en,15.874491
55.6,14.3,36000000,33459416.0,0.9294282222,6.9,892.0,98.0,1996.0,0.5847,en,10.034915
56.2,44.4,6000000,22231658.0,3.7052763333,6.7,152.0,121.0,1996.0,0.5847,en,6.593011
33.3,0.0,13000000,17917287.0,1.3782528462,5.2,119.0,84.0,1996.0,0.6585,en,6.554679
40.0,35.7,15000000,5600000.0,0.3733333333,5.0,63.0,87.0,1996.0,0.623,en,3.450402
25.0,21.1,50000000,42277365.0,0.8455473,5.6,381.0,97.0,1996.0,0.6038,en,12.229381
31.6,15.8,2962051,3011195.0,1.0165912066,6.6,97.0,108.0,1996.0,0.6038,en,4.797674
20.0,20.0,45000000,53854588.0,1.1967686222,5.9,152.0,135.0,1996.0,0.623,en,6.24966
40.0,0.0,200000,300000.0,1.5,6.0,1.0,109.0,1991.0,0.4164,en,0.124273
16.7,4.2,6000000,245066411.0,40.8444018333,8.5,6024.0,175.0,1972.0,0.1995,en,41.109264
28.6,0.0,900000,20483423.0,22.7593588889,6.7,109.0,95.0,1992.0,0.5055,cn,6.751864
100.0,100.0,500000,431326.0,0.862652,6.3,9.0,88.0,1996.0,0.0574,en,1.143656
36.4,63.6,4500000,7011317.0,1.5580704444,6.9,203.0,108.0,1996.0,0.6995,en,12.449574
30.0,17.4,60000000,33956608.0,0.5659434667,5.8,130.0,110.0,1997.0,0.0247,en,7.699967
13.3,16.7,40000000,49627779.0,1.240694475,4.6,148.0,96.0,1996.0,0.6421,en,12.725343
18.2,16.7,25000000,22611954.0,0.90447816,5.4,164.0,84.0,1996.0,0.6803,en,7.859132
30.0,9.1,5000000,15116634.0,3.0233268,5.0,173.0,88.0,1995.0,0.7425,en,8.768288
56.2,5.6,2540800,7200000.0,2.8337531486,7.9,747.0,103.0,1952.0,0.2732,en,11.064858
40.0,9.1,2723903,4500000.0,1.652041207,6.9,133.0,113.0,1951.0,0.6,en,5.565203
33.3,11.1,2500000,9500000.0,3.8,7.6,1082.0,110.0,1961.0,0.7589,en,10.879289
50.0,5.0,2479000,28000000.0,11.2948769665,8.0,1162.0,128.0,1958.0,0.3507,en,18.20822
56.2,6.7,1000000,36764313.0,36.764313,8.2,1531.0,112.0,1954.0,0.5808,en,17.911314
15.4,0.0,325000,4500000.0,13.8461538462,7.7,283.0,105.0,1934.0,0.1425,en,6.465257
18.5,0.0,4000000,13275000.0,3.31875,7.8,1062.0,136.0,1959.0,0.5123,en,12.410427
36.8,0.0,3000000,25000000.0,8.3333333333,8.1,498.0,125.0,1960.0,0.4536,en,11.994281
28.0,0.0,2883848,25000000.0,8.6689728446,8.0,835.0,122.0,1959.0,0.2082,en,11.845107
0.0,0.0,4000000,13474588.0,3.368647,7.7,351.0,113.0,1963.0,0.926,en,7.098731
12.9,4.8,878000,10462500.0,11.9162870159,7.9,1462.0,102.0,1942.0,0.9014,en,13.916101
14.3,0.0,375000,1000000.0,2.6666666667,7.8,435.0,100.0,1941.0,0.8795,en,5.782544
40.0,0.0,17000000,72070731.0,4.2394547647,7.4,361.0,170.0,1964.0,0.8033,en,12.494394
29.2,7.7,2238813,10000000.0,4.4666526414,7.4,284.0,113.0,1954.0,0.7397,en,7.359741
23.1,5.9,1500000,12000000.0,8.0,7.8,502.0,119.0,1953.0,0.6685,en,11.954806
57.1,12.5,2777000,33754967.0,12.1551915736,7.4,1689.0,102.0,1939.0,0.6192,en,22.064932
28.3,0.0,4000000,400176459.0,100.04411475,7.7,995.0,238.0,1939.0,0.9534,en,14.240357
33.3,6.7,1752000,5000000.0,2.8538812785,8.2,533.0,110.0,1950.0,0.6055,en,11.709777
20.8,0.0,839727,23217674.0,27.6490740443,8.0,1244.0,119.0,1941.0,0.326,en,15.811921
29.4,0.0,10500000,68700000.0,6.5428571429,7.9,3075.0,149.0,1968.0,0.2732,en,22.494622
57.9,15.4,1400000,63463.0,0.0453307143,8.0,367.0,138.0,1950.0,0.8548,en,12.06308
96.5,6.2,1688000,2270000.0,1.3447867299,6.4,26.0,133.0,1939.0,0.0,en,5.076649
22.2,10.5,1288000,6000000.0,4.6583850932,7.7,346.0,130.0,1940.0,0.2787,en,8.590813
23.5,10.5,2000000,24464742.0,12.232371,7.8,345.0,102.0,1946.0,0.6192,en,10.135111
15.4,0.0,1500000,7000000.0,4.6666666667,7.3,166.0,111.0,1945.0,0.989,en,5.47596
36.4,22.2,2500000,8750000.0,3.5,7.1,299.0,106.0,1955.0,0.5863,en,5.490505
32.3,0.0,1365000,2279000.0,1.6695970696,7.3,77.0,110.0,1939.0,0.7616,en,5.120036
11.8,0.0,2033000,3981000.0,1.9581898672,7.6,170.0,102.0,1938.0,0.3616,en,10.685036
35.7,10.0,1020000,2000000.0,1.9607843137,7.6,173.0,88.0,1944.0,0.776,en,9.884516
50.0,0.0,609000,3202000.0,5.2577996716,7.4,62.0,101.0,1935.0,0.6795,en,7.122093
50.0,15.4,5400000,35000000.0,6.4814814815,7.5,169.0,201.0,1956.0,0.7732,en,10.864284
17.1,7.1,1,5.0,5.0,7.5,163.0,115.0,1955.0,0.1836,en,6.42883
18.9,16.7,226408,1423000.0,6.2851136002,7.4,97.0,93.0,1934.0,0.3945,en,10.573867
15.2,0.0,6000000,42000000.0,7.0,6.5,85.0,167.0,1956.0,0.7923,en,6.164226
24.6,7.7,3180000,9644124.0,3.0327433962,8.0,1103.0,130.0,1946.0,0.9671,en,15.031588
13.5,5.6,1500000,9600000.0,6.4,7.9,245.0,129.0,1939.0,0.7973,en,8.168694
33.3,0.0,114000,30000000.0,263.1578947368,7.5,591.0,96.0,1968.0,0.7486,en,14.384198
16.7,16.7,1300000,10750000.0,8.2692307692,7.4,232.0,105.0,1951.0,0.9205,en,6.636872
30.0,9.1,3000000,17570324.0,5.8567746667,7.6,168.0,108.0,1958.0,0.1288,en,11.794846
9.5,16.7,25000000,51702483.0,2.06809932,5.3,104.0,100.0,1996.0,0.6995,en,7.370163
6.2,0.0,28000000,16900000.0,0.6035714286,6.8,98.0,132.0,1996.0,0.8142,en,6.728199
26.3,17.6,67000000,47267001.0,0.7054776269,6.2,263.0,101.0,1996.0,0.7186,en,11.845918
41.7,0.0,9000000,41590886.0,4.6212095556,6.9,66.0,118.0,1996.0,0.847,en,6.85606
54.5,28.6,2300000,49620.0,0.021573913,6.2,29.0,88.0,1996.0,0.6803,en,2.781581
27.8,14.3,38000000,17380126.0,0.4573717368,5.7,80.0,118.0,1996.0,0.7377,en,4.990506
26.7,0.0,50000000,22540359.0,0.45080718,5.9,62.0,113.0,1996.0,0.776,en,3.998494
0.0,0.0,5000000,28200000.0,5.64,6.9,160.0,127.0,1954.0,0.9753,en,8.722406
0.0,30.0,14000000,154864401.0,11.0617429286,6.8,510.0,98.0,1993.0,0.7452,en,8.30721
62.5,0.0,2900000,263591415.0,90.8935913793,6.8,1760.0,74.0,1950.0,0.1699,en,14.436858
25.0,0.0,3000000,22182353.0,7.3941176667,6.9,935.0,79.0,1963.0,0.9808,en,10.636458
12.5,0.0,48000000,390493908.0,8.13528975,6.6,937.0,143.0,1991.0,0.4493,en,10.639244
61.1,0.0,6000000,102272727.0,17.0454545,7.4,1217.0,139.0,1964.0,0.653,en,15.11549
16.7,0.0,812000,1600000.0,1.9704433498,6.8,1206.0,64.0,1941.0,0.8055,en,14.655879
11.1,0.0,20000000,17900000.0,0.895,6.8,260.0,117.0,1971.0,0.7644,en,10.362012
33.3,0.0,3000000,572000000.0,190.6666666667,7.0,1557.0,75.0,1951.0,0.5014,en,16.488937
27.3,0.0,12000000,29800000.0,2.4833333333,7.0,884.0,82.0,1981.0,0.5205,en,10.197106
64.3,16.7,8200000,286214286.0,34.9041812195,7.4,966.0,174.0,1965.0,0.1644,en,9.06773
23.1,12.1,28000000,140767956.0,5.027427,7.5,4005.0,131.0,1988.0,0.5355,en,16.640522
18.2,0.0,10000000,32101000.0,3.2101,5.4,198.0,108.0,1992.0,0.1749,en,6.685948
56.7,0.0,4500000,13417292.0,2.9816204444,7.1,127.0,142.0,1996.0,0.3934,en,11.223572
60.0,46.2,16000000,1985001.0,0.1240625625,5.3,21.0,125.0,1996.0,0.6749,en,2.167132
30.8,25.0,65000000,89456761.0,1.3762578615,6.4,323.0,120.0,1996.0,0.776,en,14.482345
11.1,10.0,50000000,75000000.0,1.5,6.4,238.0,109.0,1996.0,0.776,en,10.789928
17.6,0.0,2400000,5731103.0,2.3879595833,7.0,11.0,120.0,1996.0,0.7896,en,5.230661
7.1,0.0,45000000,2154540.0,0.0478786667,4.0,12.0,103.0,1997.0,0.0822,en,3.733574
33.3,37.5,7000000,405000.0,0.0578571429,6.6,38.0,123.0,1996.0,0.0984,en,3.379677
28.6,41.7,14500000,147298761.0,10.1585352414,6.7,1406.0,120.0,1996.0,0.8306,en,11.774061
47.4,25.0,200000,4505922.0,22.52961,6.8,255.0,94.0,1996.0,0.7951,en,6.578025
5.9,21.4,44000000,165615285.0,3.76398375,7.3,729.0,147.0,1996.0,0.7951,en,9.198283
23.1,0.0,3000000,4000000.0,1.3333333333,7.4,826.0,100.0,1971.0,0.4904,en,12.416635
33.3,0.0,2000000,18344729.0,9.1723645,7.0,206.0,89.0,1973.0,0.9589,en,6.048904
18.2,0.0,2000000,11833696.0,5.916848,6.7,167.0,82.0,1971.0,0.3205,en,4.331819
23.1,16.7,7500000,62493712.0,8.3324949333,7.1,576.0,108.0,1988.0,0.5355,en,11.400353
18.2,0.0,4000000,20045115.0,5.01127875,7.7,1230.0,94.0,1979.0,0.6247,en,10.714173
18.8,0.0,12000000,25333333.0,2.1111110833,7.2,64.0,160.0,1965.0,0.4959,en,4.473327
25.0,15.0,2500000,50700000.0,20.28,7.6,384.0,111.0,1967.0,0.5425,en,12.109198
14.3,0.0,1400000,3000000.0,2.1428571429,7.9,539.0,104.0,1954.0,0.4055,en,7.853231
41.7,19.0,6000000,213954274.0,35.6590456667,7.1,1371.0,100.0,1987.0,0.6356,en,14.044122
0.0,38.1,1200000,14661007.0,12.2175058333,8.1,3821.0,99.0,1992.0,0.6694,en,12.22034
0.0,15.0,6000000,138530565.0,23.0884275,7.5,1236.0,120.0,1986.0,0.9616,en,18.206972
42.9,0.0,6500000,30218387.0,4.6489826154,6.4,255.0,97.0,1989.0,0.5068,en,8.051891
35.5,18.8,49000000,352927224.0,7.2025964082,6.5,869.0,127.0,1992.0,0.2158,en,16.628427
40.0,20.0,38000000,34416893.0,0.9057077105,6.7,285.0,140.0,1991.0,0.1616,en,7.829619
18.2,20.0,3705538,62548947.0,16.8798557726,6.9,180.0,112.0,1992.0,0.6694,en,7.404329
14.3,31.2,12500000,10725228.0,0.85801824,7.5,330.0,100.0,1992.0,0.7049,en,6.792215
30.0,0.0,12000000,30036000.0,2.503,7.4,149.0,151.0,1982.0,0.9342,en,15.417202
50.0,30.8,10500000,792965326.0,75.5205072381,7.3,3359.0,115.0,1982.0,0.2521,en,19.358546
27.3,6.7,60000000,157920733.0,2.6320122167,5.9,359.0,107.0,1990.0,0.4849,en,7.046753
15.4,10.5,15000000,356830601.0,23.7887067333,6.7,1736.0,110.0,1986.0,0.3699,en,20.301019
30.0,0.0,1800000,8000000.0,4.4444444444,7.6,291.0,125.0,1951.0,0.7123,en,7.301719
25.0,0.0,12500000,1227324.0,0.09818592,7.3,31.0,99.0,1996.0,0.0683,en,2.772039
22.2,0.0,36000000,20300385.0,0.5638995833,6.8,257.0,129.0,1996.0,0.7787,en,9.178371
13.0,7.1,5000000,41833347.0,8.3666694,6.7,138.0,113.0,1975.0,0.3836,en,6.501177
42.9,0.0,6788000,13878334.0,2.0445394814,5.9,107.0,103.0,1991.0,0.2959,en,7.88101
11.1,19.4,70000000,90000098.0,1.2857156857,7.1,822.0,139.0,1989.0,0.6027,en,9.809585
40.0,13.3,1000000,21378361.0,21.378361,6.4,318.0,89.0,1980.0,0.1038,en,9.194572
15.4,8.3,6000000,50244700.0,8.3741166667,6.9,720.0,99.0,1981.0,0.3863,en,10.124544
14.3,0.0,1000000,17985893.0,17.985893,6.4,165.0,91.0,1981.0,0.2521,en,6.715512
40.0,0.0,400000,5028948.0,12.57237,7.8,1742.0,91.0,1975.0,0.1945,en,10.43389
33.3,15.4,7000000,1100000.0,0.1571428571,5.7,33.0,80.0,1996.0,0.8333,en,2.661026
20.0,16.7,4000000,1794187.0,0.44854675,7.4,320.0,99.0,1991.0,0.2904,fr,12.565447
21.7,14.3,27000000,231976425.0,8.5917194444,7.0,559.0,162.0,1996.0,0.8689,en,15.564161
36.4,8.3,645180,14743391.0,22.8515933538,7.5,208.0,103.0,1989.0,0.5507,en,5.841931
33.3,12.5,3000000,33946224.0,11.315408,6.2,83.0,94.0,1992.0,0.6339,en,3.233531
20.0,50.0,4,29.0,7.25,6.3,32.0,119.0,1991.0,0.3534,en,1.325299
29.2,25.0,3000000,108981275.0,36.3270916667,8.3,3001.0,133.0,1975.0,0.8795,en,35.529554
7.9,15.6,18000000,538400000.0,29.9111111111,8.2,5998.0,124.0,1980.0,0.3743,en,19.470959
23.5,27.8,16000000,30857814.0,1.928613375,7.6,1518.0,98.0,1987.0,0.7123,en,15.15267
4.0,11.5,18000000,389925971.0,21.6625539444,7.7,3949.0,115.0,1981.0,0.4438,en,19.901576
31.8,23.8,18500000,183316455.0,9.9089975676,7.7,3282.0,137.0,1986.0,0.5425,en,21.761179
0.0,0.0,1200000,6000000.0,5.0,8.1,2371.0,161.0,1966.0,0.9753,it,16.788787
0.0,0.0,350000,1000000.0,2.8571428571,8.2,2130.0,96.0,1957.0,0.2274,en,16.503959
0.0,13.6,15000000,69995385.0,4.666359,7.8,870.0,216.0,1962.0,0.9397,en,10.893332
22.2,18.2,2200000,26589000.0,12.0859090909,8.0,3432.0,136.0,1971.0,0.9616,en,17.112594
28.6,21.4,2000000,13129846.0,6.564923,7.9,676.0,129.0,1962.0,0.9808,en,14.284787
12.9,3.2,31500000,89460381.0,2.8400120952,8.0,2112.0,153.0,1979.0,0.6192,en,13.5963
7.7,8.3,5000000,5321508.0,1.0643016,8.1,1160.0,175.0,1968.0,0.9699,it,15.589351
11.4,0.0,32350000,572700000.0,17.7032457496,7.9,4763.0,135.0,1983.0,0.389,en,14.586087
0.0,8.3,2500000,3200000.0,1.28,7.5,256.0,128.0,1987.0,0.0,de,6.357321
29.3,22.9,25000000,46836394.0,1.87345576,8.2,3211.0,145.0,1990.0,0.6959,en,15.424092
37.5,9.1,11000000,104931801.0,9.5392546364,7.9,4564.0,117.0,1979.0,0.3945,en,23.37742
14.3,0.0,11500000,4069653.0,0.3538828696,7.9,349.0,162.0,1985.0,0.4137,ja,12.250232
30.0,7.7,806948,32000000.0,39.6555911905,8.3,2405.0,109.0,1960.0,0.4563,en,36.826309
25.0,16.7,27000000,115229890.0,4.2677737037,7.5,1092.0,133.0,1980.0,0.459,en,10.076901
22.9,3.7,13000000,47542841.0,3.6571416154,8.3,3418.0,200.0,1974.0,0.9671,en,36.629307
4.5,14.3,17000000,46357676.0,2.7269221176,7.9,2595.0,116.0,1987.0,0.4822,en,13.94148
24.0,18.8,18000000,51973029.0,2.8873905,7.8,1107.0,160.0,1984.0,0.8169,en,12.677592
11.1,15.0,18000000,23000000.0,1.2777777778,7.7,968.0,129.0,1980.0,0.8689,en,8.868558
42.4,17.9,4000000,38251425.0,9.56285625,7.8,1044.0,93.0,1977.0,0.2959,en,18.146043
25.0,5.0,27000000,21500000.0,0.7962962963,7.4,241.0,193.0,1983.0,0.8,en,14.902397
8.7,0.0,14000000,85000000.0,6.0714285714,7.9,623.0,149.0,1981.0,0.7068,de,8.80338
22.2,17.6,5500000,159616327.0,29.0211503636,7.9,639.0,129.0,1973.0,0.9808,en,12.016821
33.3,25.0,6400000,78371200.0,12.2455,7.4,4208.0,108.0,1984.0,0.8169,en,19.293562
53.8,18.2,3000000,242623.0,0.0808743333,7.4,388.0,104.0,1992.0,0.6148,en,13.645568
0.0,10.5,18000000,26828365.0,1.4904647222,7.4,391.0,122.0,1989.0,0.9534,en,7.521346
15.0,27.8,14000000,5080409.0,0.3628863571,7.5,431.0,115.0,1990.0,0.7205,en,7.495853
14.3,9.1,16400000,235860116.0,14.3817143902,8.1,2786.0,129.0,1989.0,0.4164,en,19.905716
33.3,16.7,3000000,104945305.0,34.9817683333,7.6,855.0,106.0,1967.0,0.9699,en,12.057829
28.0,5.6,829000,2247465.0,2.7110554885,7.6,292.0,95.0,1958.0,0.3068,en,9.665347
8.3,0.0,3000000,27200000.0,9.0666666667,7.7,554.0,161.0,1957.0,0.7507,en,8.851646
14.3,25.0,6000000,30000000.0,5.0,7.9,939.0,130.0,1974.0,0.4658,en,12.29227
14.3,0.0,3800000,4307000.0,1.1334210526,7.9,285.0,126.0,1948.0,0.0628,en,8.070589
12.5,28.6,19000000,44017374.0,2.3167038947,8.1,3890.0,144.0,1980.0,0.388,en,19.611589
7.7,15.4,8000000,52287414.0,6.53592675,7.8,1568.0,89.0,1986.0,0.6384,en,15.206957
25.0,14.3,3600000,5923044.0,1.64529,7.5,760.0,84.0,1987.0,0.1945,en,13.520764
0.0,0.0,4000000,11744471.0,2.93611775,7.8,731.0,172.0,1963.0,0.4658,en,14.384114
45.5,15.8,15000000,50000000.0,3.3333333333,7.8,943.0,183.0,1978.0,0.9342,en,7.729445
35.0,22.7,14600000,70906973.0,4.8566419863,7.4,2358.0,101.0,1993.0,0.1123,en,12.989627
20.8,9.5,14000000,159157447.0,11.3683890714,7.7,1133.0,131.0,1992.0,0.5984,en,10.942149
37.5,0.0,80000000,96105910.0,1.201323875,7.7,188.0,126.0,1962.0,0.811,en,7.991677
28.1,16.7,19000000,381109762.0,20.0584085263,8.0,6239.0,116.0,1985.0,0.5014,en,25.778509
60.0,66.7,11000000,119418501.0,10.8562273636,7.6,298.0,130.0,1991.0,0.9863,en,6.584254
2.7,0.0,12000000,89800000.0,7.4833333333,7.3,327.0,172.0,1970.0,0.0658,en,14.382289
66.7,0.0,8000000,553171.0,0.069146375,7.8,792.0,124.0,1988.0,0.5383,ja,10.888917
28.6,0.0,16000000,5900000.0,0.36875,6.8,642.0,116.0,1986.0,0.1781,en,16.870392
3.8,0.0,3000000,16217773.0,5.4059243333,7.7,390.0,126.0,1967.0,0.4712,en,9.718713
16.0,16.0,2800000,86273333.0,30.8119046429,7.7,880.0,106.0,1974.0,0.9534,en,9.339316
42.9,33.3,3500000,2015810.0,0.5759457143,7.5,165.0,129.0,1991.0,0.7534,en,8.291886
8.6,0.0,2000000,11000000.0,5.5,8.1,756.0,125.0,1940.0,0.7869,en,9.241748
0.0,0.0,2280000,83320000.0,36.5438596491,7.2,831.0,124.0,1940.0,0.8661,en,8.03796
13.2,0.0,730000,8000000.0,10.9589041096,7.6,343.0,85.0,1952.0,0.235,en,16.715935
16.2,11.5,15000000,146900000.0,9.7933333333,7.5,660.0,212.0,1959.0,0.9836,en,14.319743
28.0,14.3,2500000,4736202.0,1.8944808,7.6,413.0,82.0,1984.0,0.3388,en,13.981499
12.9,10.3,48000000,474171806.0,9.8785792917,7.6,3221.0,127.0,1989.0,0.3918,en,14.788987
10.2,5.0,22000000,77737889.0,3.5335404091,7.4,730.0,191.0,1982.0,0.9123,en,12.383755
26.7,0.0,17000000,10006806.0,0.5886356471,7.0,89.0,171.0,1988.0,0.0956,en,6.815147
58.8,16.7,3000000,20966644.0,6.9888813333,6.9,164.0,117.0,1985.0,0.9479,en,6.175166
27.3,11.1,12000000,22244207.0,1.8536839167,7.7,363.0,95.0,1982.0,0.5315,en,6.773407
9.1,30.0,14400000,34700291.0,2.4097424306,7.5,180.0,141.0,1984.0,0.8361,en,11.460364
5.3,16.7,1900000,3250000.0,1.7105263158,7.2,238.0,98.0,1956.0,0.2022,en,6.379966
6.7,0.0,6000000,102308889.0,17.0514815,7.4,659.0,110.0,1969.0,0.726,en,6.714577
37.5,29.4,1746964,2181987.0,1.2490165796,7.7,282.0,147.0,1984.0,0.3798,en,11.635837
60.0,33.3,16000000,92823546.0,5.801471625,7.3,974.0,96.0,1989.0,0.5507,en,8.34322
4.2,8.3,50000000,159773545.0,3.1954709,6.2,1664.0,114.0,1992.0,0.388,en,17.126768
31.7,20.0,10000000,31973249.0,3.1973249,7.2,571.0,97.0,1981.0,0.6356,en,13.390802
46.7,28.6,2500000,11403529.0,4.5614116,7.3,959.0,119.0,1963.0,0.2356,en,11.591462
37.5,14.3,40000000,215862692.0,5.3965673,7.1,1087.0,128.0,1992.0,0.8661,en,16.777675
53.8,15.8,6000000,25792310.0,4.2987183333,6.2,303.0,99.0,1992.0,0.7896,en,12.721362
42.9,31.8,35000000,182300000.0,5.2085714286,7.0,692.0,128.0,1991.0,0.8712,en,10.302735
60.0,15.4,1800000,33800000.0,18.7777777778,7.0,977.0,98.0,1976.0,0.8388,en,9.277692
31.6,25.0,1800000,25504513.0,14.1691738889,7.2,1212.0,91.0,1984.0,0.8689,en,13.694713
23.8,15.4,2800000,60922980.0,21.7582071429,7.2,485.0,111.0,1976.0,0.429,en,16.641277
30.8,14.3,46000000,150000000.0,3.2608695652,7.0,671.0,111.0,1996.0,0.888,en,8.808497
16.7,0.0,1000000,24444121.0,24.444121,7.4,236.0,135.0,1996.0,0.6612,en,9.475693
18.8,0.0,60000000,129832389.0,2.16387315,5.5,583.0,89.0,1996.0,0.8716,en,7.898202
50.0,33.3,40000000,48093211.0,1.202330275,5.4,55.0,124.0,1996.0,0.9481,en,4.182641
33.3,14.3,3000000,2503829.0,0.8346096667,7.4,30.0,102.0,1996.0,0.3525,en,10.879283
60.0,11.1,54000000,320689294.0,5.9386906296,5.6,722.0,103.0,1996.0,0.877,en,11.470748
13.3,11.8,70000000,240031094.0,3.4290156286,6.6,1920.0,124.0,1990.0,0.4986,en,18.785984
25.0,11.8,35000000,139000000.0,3.9714285714,6.2,541.0,132.0,1979.0,0.9288,en,8.277765
22.7,8.3,27000000,96900000.0,3.5888888889,6.7,421.0,113.0,1991.0,0.926,en,5.90057
18.2,0.0,30000000,70200000.0,2.34,5.6,384.0,107.0,1989.0,0.4356,en,12.308007
23.1,7.7,12000000,96800000.0,8.0666666667,7.3,688.0,113.0,1982.0,0.4192,en,7.160236
23.1,10.0,18000000,87000000.0,4.8333333333,6.4,443.0,105.0,1984.0,0.4126,en,6.197298
33.3,5.9,24000000,133000000.0,5.5416666667,6.9,490.0,119.0,1986.0,0.8986,en,12.596956
27.3,20.0,80000000,280000000.0,3.5,6.6,1706.0,126.0,1992.0,0.4645,en,15.001681
16.7,0.0,13000000,44726644.0,3.4405110769,6.6,262.0,107.0,1988.0,0.612,en,9.905174
54.5,8.3,6000000,181813770.0,30.302295,7.2,1633.0,110.0,1978.0,0.5123,en,7.854899
47.1,25.0,13200000,15171476.0,1.1493542424,4.9,185.0,115.0,1982.0,0.4411,en,14.202364
43.8,0.0,12000000,46044400.0,3.8370333333,5.6,100.0,94.0,1990.0,0.7589,en,5.845712
7.7,0.0,35000000,156563139.0,4.4732325429,6.1,405.0,103.0,1992.0,0.7678,en,9.918269
29.4,12.5,7000000,470654000.0,67.2362857143,7.5,2628.0,124.0,1975.0,0.4603,en,19.726114
37.5,0.0,20000000,187884007.0,9.39420035,5.9,412.0,116.0,1978.0,0.4548,en,11.21306
22.2,0.0,20500000,87987055.0,4.2920514634,4.2,266.0,99.0,1983.0,0.2027,en,16.603041
40.9,35.7,70000000,101371017.0,1.4481573857,6.1,1544.0,106.0,1996.0,0.9454,en,15.63424
58.3,37.5,3000000,153155.0,0.0510516667,6.8,27.0,104.0,1996.0,0.9481,en,2.225234
30.0,11.1,50000000,273552592.0,5.47105184,6.7,941.0,139.0,1996.0,0.929,en,11.807601
25.0,20.0,6000000,29180280.0,4.86338,7.2,548.0,94.0,1987.0,0.1616,en,14.011415
58.8,37.5,23000000,12803305.0,0.5566654348,6.6,130.0,98.0,1996.0,0.9617,en,5.307984
35.3,23.1,14000000,173046663.0,12.3604759286,7.0,1520.0,111.0,1996.0,0.9672,en,13.326443
23.1,13.0,40000000,75505856.0,1.8876464,7.1,747.0,112.0,1992.0,0.7322,en,15.228794
50.0,0.0,55000000,141047179.0,2.5644941636,5.9,122.0,134.0,1996.0,0.9508,en,6.709803
26.3,30.0,55000000,11466088.0,0.2084743273,5.2,63.0,100.0,1997.0,0.0219,en,5.304043
16.7,0.0,55000000,31987563.0,0.5815920545,5.3,136.0,117.0,1997.0,0.0411,en,10.519481
37.5,39.3,116000000,178127760.0,1.5355841379,5.8,445.0,108.0,1997.0,0.1014,en,7.240753
42.9,0.0,8000000,589304.0,0.073663,6.7,21.0,106.0,1997.0,0.063,en,2.93818
36.4,8.3,50000000,50068310.0,1.0013662,6.4,226.0,121.0,1997.0,0.1205,en,7.66124
38.5,14.3,25000000,36400360.0,1.4560144,6.0,175.0,93.0,1997.0,0.1178,en,9.304901
22.9,36.4,15000000,3675201.0,0.2450134,7.5,572.0,134.0,1997.0,0.0384,en,8.449722
31.8,21.4,30000000,13130349.0,0.4376783,6.7,31.0,140.0,1997.0,0.1397,en,2.899809
7.7,8.3,35000000,41954997.0,1.1987142,7.4,1175.0,127.0,1997.0,0.1562,en,12.201954
50.0,100.0,3000000,4109095.0,1.3696983333,5.7,36.0,117.0,1996.0,0.694,en,7.124652
38.9,25.0,28000000,41230799.0,1.4725285357,6.7,106.0,109.0,1997.0,0.1781,en,10.928417
30.0,7.7,68000000,118063304.0,1.7362250588,5.9,310.0,116.0,1997.0,0.2521,en,10.97633
58.3,20.8,45000000,302710615.0,6.7269025556,6.4,1456.0,86.0,1997.0,0.2164,en,10.102471
50.0,33.3,20000000,60000000.0,3.0,7.1,115.0,127.0,1997.0,0.2164,en,7.390306
21.4,6.7,90000000,140807547.0,1.5645283,5.9,300.0,107.0,1997.0,0.1918,en,10.675073
75.0,12.5,32000000,3566637.0,0.1114574062,7.1,25.0,75.0,1997.0,0.2301,en,3.406836
33.3,0.0,10000000,17979739.0,1.7979739,4.6,60.0,99.0,1997.0,0.2329,en,5.436745
40.0,0.0,35000000,791830.0,0.0226237143,6.4,26.0,108.0,1997.0,0.2548,en,5.660835
20.0,36.0,45000000,136885767.0,3.0419059333,4.8,624.0,89.0,1997.0,0.274,en,14.386089
40.9,50.0,16500000,67683989.0,4.1020599394,6.5,1033.0,94.0,1997.0,0.3315,en,11.749159
21.4,30.0,36000000,50159144.0,1.3933095556,6.6,202.0,95.0,1997.0,0.3315,en,7.926621
20.0,16.1,90000000,263920180.0,2.9324464444,7.3,3962.0,126.0,1997.0,0.3452,en,24.30526
