castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity
23.1,0.0,0,6834525.0,-1,6.4,6.0,124.0,1995,0.8575,en,7.160149
-1,0.0,400000,152322.0,0.380805,6.1,9.0,105.0,1992,0.0847,zh,1.638622
37.5,40.0,0,4176932.0,-1,6.4,32.0,98.0,1994,0.0,en,1.881932
18.5,14.3,0,0.0,-1,7.1,262.0,133.0,1994,0.7068,en,7.772505
50.0,55.6,0,0.0,-1,7.4,5.0,94.0,1995,0.3397,en,1.296912
36.8,10.0,0,0.0,-1,7.0,67.0,162.0,1994,0.3616,fr,4.405405
18.8,0.0,32000000,18552460.0,0.579764375,6.2,431.0,107.0,1995,0.1068,en,7.54701
33.3,0.0,22000000,12400000.0,0.5636363636,6.4,7.0,108.0,1995,0.1616,sv,3.395867
50.0,36.4,15000000,11300653.0,0.7533768667,5.3,33.0,133.0,1994,0.9753,en,6.259433
42.9,0.0,0,0.0,-1,7.8,246.0,99.0,1994,0.4,fr,7.832755
71.4,10.0,0,0.0,-1,7.7,311.0,98.0,1993,0.0247,fr,8.843517
25.0,28.6,0,0.0,-1,7.3,218.0,91.0,1994,0.0685,fr,6.5898
-1,0.0,0,0.0,-1,7.0,2.0,111.0,1994,0.7836,zh,0.078257
0.0,0.0,0,0.0,-1,5.1,15.0,85.0,1995,0.0,en,1.155255
33.3,0.0,0,0.0,-1,4.7,3.0,90.0,1995,0.7534,en,0.499601
44.4,0.0,0,0.0,-1,5.0,6.0,95.0,1995,0.2767,en,1.390885
20.0,11.8,35000000,9771658.0,0.2791902286,6.5,251.0,89.0,1994,0.8795,en,8.910462
0.0,25.0,0,0.0,-1,6.1,15.0,97.0,1994,0.0,en,1.750481
33.3,33.3,45000000,170362582.0,3.7858351556,5.5,317.0,110.0,1994,0.7644,en,10.388183
16.7,11.8,55000000,196567262.0,3.5739502182,6.8,942.0,121.0,1994,0.8192,en,13.328924
33.3,0.0,22000000,189833357.0,8.6287889545,6.3,501.0,97.0,1994,0.8575,en,9.665424
0.0,14.3,25000000,28341469.0,1.13365876,8.5,8358.0,142.0,1994,0.726,en,51.645403
9.1,25.0,0,0.0,-1,7.0,247.0,92.0,1994,0.9726,en,8.223026
42.9,25.0,0,102780.0,-1,6.0,7.0,96.0,1993,0.7014,en,1.298224
0.0,0.0,0,0.0,-1,7.1,16.0,108.0,1993,0.0,es,1.777197
11.1,0.0,0,0.0,-1,6.7,104.0,101.0,1994,0.6904,en,5.869261
50.0,0.0,32,0.0,-1,6.0,21.0,100.0,1994,0.526,en,1.407427
28.6,0.0,0,0.0,-1,5.7,23.0,91.0,1995,0.6849,en,5.05806
20.0,0.0,0,0.0,-1,7.7,62.0,125.0,1994,0.4932,zh,5.260627
64.3,22.2,25000000,4064495.0,0.1625798,5.5,140.0,98.0,1995,0.2438,en,7.602087
37.5,13.3,0,0.0,-1,6.7,96.0,92.0,1995,0.0329,en,9.455342
25.0,8.3,38000000,120000000.0,3.1578947368,6.4,461.0,118.0,1994,0.8767,en,8.105708
12.5,11.1,6000000,12000000.0,2.0,5.4,33.0,98.0,1995,0.3918,en,2.86007
45.5,16.7,0,0.0,-1,5.8,8.0,115.0,1994,0.2849,en,0.704204
50.0,8.3,0,0.0,-1,5.6,165.0,99.0,1995,0.3205,en,6.529879
20.0,16.7,0,32648673.0,-1,6.8,321.0,97.0,1995,0.2438,en,11.971318
44.4,14.3,0,0.0,-1,6.1,15.0,119.0,1994,0.6986,en,7.039846
30.0,41.2,6500000,0.0,-1,5.6,15.0,99.0,1995,0.3205,en,2.059771
16.7,0.0,0,0.0,-1,6.6,4.0,88.0,1995,0.1479,en,0.620873
46.7,0.0,11000000,10032765.0,0.9120695455,7.5,943.0,118.0,1993,0.9589,en,10.3919
54.5,0.0,30000000,24048000.0,0.8016,5.4,163.0,106.0,1995,0.589,en,5.188399
60.0,0.0,17000000,182057016.0,10.7092362353,6.5,340.0,103.0,1995,0.3014,en,15.783615
37.5,0.0,0,0.0,-1,6.3,39.0,126.0,1994,0.8411,en,3.908596
40.0,50.0,0,759393.0,-1,5.5,2.0,87.0,1994,0.6822,en,0.372239
58.3,37.5,3000000,15119639.0,5.0398796667,6.9,104.0,106.0,1994,0.7425,en,5.254847
78.6,100.0,0,0.0,-1,5.3,23.0,94.0,1995,0.6274,en,2.15805
23.1,11.1,15000000,107217396.0,7.1478264,6.4,1684.0,86.0,1994,0.0932,en,11.247957
0.0,25.0,0,11220670.0,-1,7.2,174.0,104.0,1994,0.411,en,8.328596
16.7,12.5,0,0.0,-1,6.2,37.0,100.0,1994,0.2466,en,2.487951
33.3,18.2,5000000,1862805.0,0.372561,7.0,115.0,139.0,1992,0.6694,en,11.298195
30.0,12.5,0,0.0,-1,7.0,130.0,98.0,1994,0.7836,en,5.72288
23.5,13.3,62000000,215887717.0,3.4820599516,6.4,390.0,141.0,1994,0.5863,en,7.513245
21.4,26.7,45000000,117615211.0,2.6136713556,6.4,287.0,119.0,1994,0.5479,en,15.263829
42.9,57.1,0,0.0,-1,6.4,83.0,115.0,1994,0.611,en,6.924689
15.4,33.3,0,0.0,-1,6.7,31.0,115.0,1994,0.3616,en,2.533022
26.7,6.7,15000000,94000000.0,6.2666666667,7.3,980.0,102.0,1994,0.3562,en,15.799336
25.0,33.3,0,1007583.0,-1,6.1,29.0,128.0,1994,0.9178,en,2.583363
25.0,16.7,46000000,341631208.0,7.4267653913,5.0,559.0,91.0,1994,0.3973,en,15.019586
16.7,22.0,55000000,677945399.0,12.3262799818,8.2,8147.0,142.0,1994,0.5096,en,48.307194
37.5,27.3,6000000,254700832.0,42.4501386667,6.6,654.0,117.0,1994,0.1836,en,8.990345
46.2,12.5,0,38290723.0,-1,6.4,49.0,127.0,1995,0.0274,en,7.817811
60.0,100.0,0,1777020.0,-1,6.3,4.0,104.0,1994,0.7836,en,0.289295
46.7,35.7,45000000,61947267.0,1.3766059333,5.3,41.0,123.0,1994,0.4904,en,3.570874
26.1,16.7,0,0.0,-1,6.1,154.0,101.0,1994,0.5726,en,11.272073
20.0,0.0,0,0.0,-1,5.9,107.0,111.0,1994,0.9753,en,10.714235
66.7,-1,0,449707.0,-1,7.3,5.0,180.0,1993,0.6932,en,0.568884
30.4,10.5,45000000,788241776.0,17.5164839111,8.0,5520.0,89.0,1994,0.474,en,21.605761
40.0,0.0,35000000,4858139.0,0.1388039714,6.0,76.0,140.0,1993,0.9151,en,5.681522
44.0,38.5,14000000,18090181.0,1.2921557857,6.4,297.0,112.0,1994,0.7808,en,9.860522
26.7,14.3,23000000,351583407.0,15.286235087,6.6,2550.0,101.0,1994,0.5726,en,14.13488
19.0,0.0,0,0.0,-1,6.6,490.0,127.0,1994,0.3808,en,15.050326
35.5,0.0,0,0.0,-1,6.3,20.0,125.0,1994,0.6822,en,4.739054
60.9,0.0,30000000,51132598.0,1.7044199333,6.4,535.0,83.0,1994,0.2082,en,10.587232
44.4,0.0,6000000,0.0,-1,6.1,40.0,112.0,1994,0.2082,en,4.006063
46.7,63.6,11500000,20079850.0,1.746073913,6.5,180.0,99.0,1994,0.1315,en,6.514592
20.0,16.7,8000000,2000000.0,0.25,6.4,71.0,98.0,1993,0.5151,en,5.137903
20.0,20.0,40000000,0.0,-1,5.4,426.0,95.0,1994,0.9644,en,6.595255
33.3,66.7,0,0.0,-1,4.9,7.0,98.0,1994,0.9151,en,4.931565
30.0,0.0,45000000,0.0,-1,6.1,214.0,111.0,1994,0.7452,en,10.511241
34.4,20.0,30000000,350448145.0,11.6816048333,6.8,1814.0,116.0,1994,0.4356,en,10.859292
22.2,0.0,0,0.0,-1,5.5,24.0,99.0,1994,0.9562,en,2.334226
18.2,16.7,27000000,101646581.0,3.7646881852,5.5,288.0,99.0,1994,0.7041,en,8.907074
30.0,27.8,115000000,378882411.0,3.2946296609,6.8,1138.0,141.0,1994,0.5315,en,11.396099
65.6,0.0,0,50021959.0,-1,6.0,71.0,126.0,1994,0.3233,en,4.322544
33.3,30.4,0,0.0,-1,6.0,221.0,125.0,1994,0.4575,en,14.063845
26.1,18.8,63000000,25052000.0,0.3976507937,6.5,203.0,191.0,1994,0.4767,en,9.277147
28.6,0.0,0,0.0,-1,4.9,12.0,108.0,1995,0.0521,en,0.912415
33.3,25.0,0,953.0,-1,6.5,2.0,99.0,1994,0.9726,en,0.406113
33.3,36.4,0,0.0,-1,6.1,22.0,96.0,1994,0.7041,en,2.504529
36.4,0.0,10000000,29392418.0,2.9392418,6.0,31.0,100.0,1994,0.8932,en,3.021526
33.3,0.0,0,0.0,-1,2.0,1.0,91.0,1994,0.7452,en,0.054148
37.5,-1,0,0.0,-1,5.9,9.0,110.0,1994,0.0,fr,0.934312
50.0,0.0,45000,0.0,-1,6.5,59.0,83.0,1965,0.5945,en,4.220541
44.4,0.0,7000000,20851521.0,2.9787887143,5.9,9.0,119.0,1994,0.7397,en,0.912909
0.0,0.0,0,0.0,-1,7.1,8.0,61.0,1993,0.9397,en,0.381704
15.4,9.1,35000000,99423521.0,2.8406720286,4.1,330.0,102.0,1994,0.9726,en,13.58449
25.0,0.0,0,0.0,-1,6.7,13.0,92.0,1995,0.7041,en,2.342756
42.9,0.0,0,0.0,-1,0.0,0.0,97.0,1997,0.9973,en,0.251223
25.0,0.0,0,0.0,-1,6.3,6.0,88.0,1995,0.3616,en,1.108494
44.4,16.7,0,0.0,-1,3.4,7.0,98.0,1995,0.0521,en,0.268043
-1,0.0,0,0.0,-1,7.5,4.0,89.0,1995,0.8,en,0.142357
33.3,0.0,0,0.0,-1,10.0,1.0,89.0,1995,0.811,en,0.405392
40.0,-1,0,0.0,-1,0.0,0.0,97.0,1995,0.3342,en,0.014925
25.0,-1,0,0.0,-1,4.0,1.0,92.0,1995,0.8877,en,0.302957
40.0,0.0,0,0.0,-1,0.0,0.0,97.0,1996,0.3361,en,0.012456
25.0,0.0,0,0.0,-1,5.0,1.0,0.0,1995,0.3973,en,0.233376
0.0,-1,0,0.0,-1,4.0,1.0,115.0,1995,0.1616,en,0.0368
14.3,0.0,26000000,36800000.0,1.4153846154,4.5,110.0,99.0,1994,0.9096,en,6.866634
33.3,0.0,0,0.0,-1,5.0,2.0,97.0,1995,0.1479,en,0.100685
10.0,18.2,8000000,8946600.0,1.118325,7.1,307.0,95.0,1994,0.9452,en,8.497643
33.3,0.0,0,0.0,-1,7.2,22.0,105.0,1994,0.1507,en,1.888534
0.0,0.0,0,0.0,-1,6.7,40.0,96.0,1994,0.2219,en,4.38154
36.4,0.0,0,48919043.0,-1,6.5,537.0,94.0,1993,0.8822,en,17.555909
0.0,0.0,0,0.0,-1,4.5,4.0,84.0,1994,0.3178,en,0.394194
56.2,37.5,34000000,32255440.0,0.9486894118,7.0,172.0,139.0,1993,0.7096,en,8.013617
14.3,22.2,0,0.0,-1,5.8,222.0,92.0,1994,0.5918,en,7.09232
14.3,27.3,17080000,21011500.0,1.2301814988,5.1,42.0,107.0,1994,0.0164,en,1.896273
37.5,28.6,0,0.0,-1,4.9,58.0,105.0,1993,0.5534,en,12.967239
44.4,20.0,0,15240435.0,-1,4.6,61.0,99.0,1994,0.3041,en,14.644772
40.0,0.0,3200000,0.0,-1,6.6,20.0,100.0,1994,0.5726,en,1.632711
8.7,10.0,40000000,0.0,-1,5.0,15.0,122.0,1994,0.3425,en,2.783872
54.5,0.0,0,0.0,-1,5.0,86.0,93.0,1993,0.7863,en,5.673735
13.6,7.1,50000000,119208989.0,2.38417978,5.5,445.0,104.0,1994,0.3918,en,11.787784
11.1,46.2,0,0.0,-1,6.6,68.0,88.0,1994,0.5726,en,8.398845
42.9,0.0,0,16668552.0,-1,6.3,45.0,106.0,1994,0.0685,en,3.00282
33.3,9.1,0,30156002.0,-1,6.0,126.0,121.0,1994,0.4959,en,13.155071
22.2,0.0,0,0.0,-1,5.7,41.0,108.0,1994,0.1315,en,6.131056
50.0,30.0,0,0.0,-1,6.1,28.0,101.0,1994,0.7068,en,4.993829
50.0,18.2,13000000,428868.0,0.0329898462,5.8,102.0,87.0,1993,0.4356,en,6.559693
25.0,33.3,0,1796389.0,-1,4.5,59.0,107.0,1993,0.4603,en,4.304224
22.2,23.5,22000000,17287898.0,0.7858135455,7.4,447.0,121.0,1993,0.7014,en,6.115628
23.1,0.0,0,3662459.0,-1,4.9,28.0,80.0,1994,0.0164,en,1.679042
0.0,0.0,13000000,2570145.0,0.1977034615,3.7,10.0,90.0,1993,0.6712,en,1.316741
17.1,17.6,30000000,36516012.0,1.2172004,7.7,805.0,144.0,1993,0.8575,en,8.698509
16.7,0.0,0,0.0,-1,4.9,103.0,116.0,1994,0.4384,en,8.605703
26.7,16.7,0,7355425.0,-1,5.7,25.0,107.0,1994,0.3425,en,2.724621
21.4,26.3,70000000,255000211.0,3.6428601571,6.1,600.0,112.0,1993,0.4027,en,9.830853
31.0,9.1,0,0.0,-1,4.8,228.0,88.0,1993,0.5562,en,10.722729
27.3,16.7,40000000,19726050.0,0.49315125,5.4,117.0,121.0,1994,0.6301,en,14.228963
25.0,0.0,0,0.0,-1,5.0,36.0,93.0,1994,0.2849,en,7.042878
27.3,23.1,0,0.0,-1,5.1,38.0,102.0,1994,0.4192,en,4.286279
25.0,0.0,0,0.0,-1,5.4,9.0,108.0,1993,0.8822,en,2.70097
25.0,17.6,0,63000000.0,-1,6.3,205.0,110.0,1993,0.3452,en,13.696394
52.9,16.7,6900000,7993039.0,1.1584114493,7.4,588.0,102.0,1993,0.7288,en,6.8652
11.1,15.2,57000000,159055768.0,2.7904520702,6.4,1018.0,115.0,1993,0.7671,en,11.626116
-1,0.0,0,0.0,-1,7.1,12.0,109.0,1994,0.4192,en,0.408159
46.7,37.5,8000000,0.0,-1,4.2,29.0,96.0,1994,0.3616,en,2.970724
30.0,14.3,0,0.0,-1,5.4,37.0,91.0,1993,0.8247,en,3.555139
25.0,0.0,0,0.0,-1,7.8,98.0,171.0,1993,0.7068,zh,4.875827
42.9,41.7,0,0.0,-1,3.3,6.0,97.0,1994,0.3233,en,1.344876
63.6,33.3,0,0.0,-1,6.8,80.0,122.0,1993,0.7863,en,9.284624
16.7,0.0,0,0.0,-1,5.8,11.0,88.0,1994,0.8219,en,0.985441
28.6,37.5,0,0.0,-1,6.1,54.0,103.0,1994,0.3233,en,2.969003
44.4,0.0,0,9488998.0,-1,6.2,22.0,126.0,1993,0.8438,en,1.896869
50.0,0.0,0,0.0,-1,4.3,3.0,101.0,1994,0.3616,en,0.409427
33.3,7.1,30000000,11146270.0,0.3715423333,5.7,77.0,94.0,1993,0.7479,en,8.468869
19.0,11.8,42000000,270248367.0,6.4344849286,6.6,513.0,154.0,1993,0.4932,en,9.678367
30.0,44.4,20000000,153698625.0,7.68493125,6.0,429.0,112.0,1993,0.537,en,5.990572
27.8,20.0,0,0.0,-1,7.6,56.0,114.0,1994,0.6438,en,3.970215
21.2,14.3,44000000,368875760.0,8.38354,7.2,1240.0,130.0,1993,0.5945,en,10.08937
0.0,9.1,35000000,18635620.0,0.5324462857,5.9,44.0,115.0,1993,0.9397,en,4.653462
20.0,15.4,0,30.0,-1,5.4,81.0,115.0,1994,0.1123,en,14.214403
16.7,0.0,30000000,0.0,-1,4.5,43.0,109.0,1994,0.4575,en,2.410545
100.0,87.5,0,0.0,-1,3.9,5.0,83.0,1994,0.4384,en,0.775898
33.3,0.0,0,0.0,-1,5.2,11.0,94.0,1994,0.5315,en,5.22583
37.5,0.0,0,22886222.0,-1,5.6,21.0,107.0,1993,0.4219,en,5.385108
27.3,23.5,18000000,74189677.0,4.1216487222,6.1,237.0,97.0,1993,0.6329,en,7.834351
41.7,16.7,33000000,0.0,-1,6.4,51.0,140.0,1993,0.9781,en,4.190541
18.2,8.3,25000000,133752825.0,5.350113,6.2,463.0,86.0,1993,0.3836,en,13.482371
62.5,42.9,0,0.0,-1,4.7,12.0,95.0,1995,0.9342,en,2.138959
20.0,41.7,0,0.0,-1,6.1,83.0,99.0,1995,0.3589,en,5.331753
54.5,36.4,25000000,0.0,-1,6.7,135.0,140.0,1993,0.7973,en,10.687795
33.3,0.0,0,0.0,-1,4.6,11.0,100.0,1994,0.0,en,0.996047
14.3,0.0,30000000,0.0,-1,7.1,280.0,111.0,1994,0.189,en,7.550545
55.6,25.0,40000000,0.0,-1,5.7,18.0,115.0,1994,0.0932,en,1.742974
33.3,22.2,0,28881266.0,-1,4.7,54.0,91.0,1994,0.611,en,6.071466
20.0,37.5,40000000,176997168.0,4.4249292,6.8,392.0,128.0,1993,0.5151,en,12.637158
12.9,20.0,13000000,65796862.0,5.0612970769,7.6,363.0,133.0,1993,0.9452,en,7.405895
44.4,0.0,0,8880705.0,-1,3.9,5.0,110.0,1994,0.3041,en,0.613335
72.7,50.0,0,0.0,-1,6.9,75.0,118.0,1993,0.4356,en,14.820883
20.0,0.0,30000000,0.0,-1,4.6,17.0,112.0,1994,0.2411,en,4.563989
25.0,18.2,0,12136938.0,-1,6.4,79.0,110.0,1993,0.7863,en,5.538671
9.5,27.3,63000000,920100000.0,14.6047619048,7.6,4956.0,127.0,1993,0.4411,en,8.863776
40.0,22.2,9000000,2395231.0,0.2661367778,6.5,209.0,117.0,1993,0.6658,en,8.4337
22.2,14.3,1500000,418961.0,0.2793073333,6.1,111.0,96.0,1993,0.7479,en,4.948569
50.0,0.0,0,0.0,-1,6.4,33.0,103.0,1993,0.6329,en,4.375347
33.3,0.0,0,0.0,-1,6.1,54.0,94.0,1994,0.5534,en,3.645342
23.8,15.2,85000000,137298489.0,1.6152763412,6.1,725.0,130.0,1993,0.4603,en,9.434006
28.6,0.0,0,0.0,-1,5.1,24.0,91.0,1993,0.4219,en,6.446229
20.0,0.0,0,0.0,-1,5.7,40.0,98.0,1994,0.189,en,2.913584
42.9,50.0,0,1499795.0,-1,6.6,35.0,101.0,1993,0.6877,en,6.516976
60.0,25.0,22000000,0.0,-1,5.3,86.0,111.0,1993,0.4,en,5.43085
41.7,16.7,0,46405336.0,-1,5.9,105.0,107.0,1993,0.7425,en,9.861672
33.3,27.3,0,24760338.0,-1,6.2,125.0,114.0,1993,0.6466,en,5.997712
43.8,24.0,13500000,11285588.0,0.8359694815,7.1,169.0,104.0,1993,0.6274,en,8.939404
22.2,14.3,3500000,27900000.0,7.9714285714,7.2,179.0,97.0,1993,0.3973,en,5.260924
11.8,15.8,55000000,121969216.0,2.2176221091,5.8,261.0,133.0,1996,0.2022,en,13.106291
0.0,0.0,0,0.0,-1,6.5,112.0,105.0,1976,0.3689,ja,8.932494
50.0,12.5,0,0.0,-1,7.0,7.0,91.0,1994,0.6877,en,0.534606
33.3,0.0,8000000,0.0,-1,7.2,194.0,111.0,1993,0.3452,en,8.62724
52.6,0.0,0,0.0,-1,5.9,35.0,114.0,1993,0.7671,en,6.579753
50.0,26.7,0,0.0,-1,5.5,11.0,98.0,1993,0.7863,en,13.011091
31.2,44.4,25000000,441286195.0,17.6514478,7.0,1638.0,125.0,1993,0.8959,en,11.16553
50.0,0.0,0,0.0,-1,7.5,105.0,131.0,1993,0.7014,en,8.665198
20.0,0.0,12000000,15826984.0,1.3189153333,4.8,202.0,107.0,1994,0.5425,en,9.9697
50.0,0.0,0,0.0,-1,4.8,5.0,112.0,1994,0.7068,en,0.596207
0.0,18.2,20000000,15340000.0,0.767,6.1,86.0,118.0,1994,0.3233,en,9.715187
33.3,16.7,40000000,0.0,-1,4.8,67.0,87.0,1994,0.5534,en,15.534707
23.8,50.0,4000000,0.0,-1,6.7,53.0,93.0,1992,0.6667,en,3.800785
25.0,15.4,30000000,135130999.0,4.5043666333,7.2,376.0,138.0,1993,0.8959,en,8.040589
25.0,20.0,26000000,206678440.0,7.9491707692,7.6,1019.0,125.0,1993,0.9726,en,13.373006
33.3,50.0,7000000,116700000.0,16.6714285714,7.1,290.0,121.0,1993,0.3781,en,7.436758
50.0,8.3,14000000,27515786.0,1.9654132857,6.9,47.0,109.0,1993,0.5562,en,6.972599
22.2,10.0,0,23042200.0,-1,6.0,28.0,112.0,1993,0.7288,en,3.199976
7.1,0.0,0,8638072.0,-1,5.6,41.0,109.0,1994,0.8027,en,7.272296
15.8,16.7,0,0.0,-1,5.8,12.0,108.0,1994,0.8027,en,8.506727
27.3,0.0,11000000,11439193.0,1.0399266364,6.7,99.0,97.0,1994,0.1836,en,5.868677
15.0,27.8,11500000,23237911.0,2.020687913,7.5,213.0,134.0,1993,0.8438,en,12.222576
9.1,16.7,40000000,24332324.0,0.6083081,5.9,83.0,128.0,1994,0.4192,en,4.985157
23.8,7.1,0,107198790.0,-1,5.8,188.0,125.0,1993,0.5753,en,6.279082
33.3,10.0,0,0.0,-1,5.5,43.0,118.0,1994,0.8219,en,3.416181
30.0,16.7,22000000,10696210.0,0.4861913636,4.2,309.0,104.0,1993,0.2904,en,8.685798
12.5,5.6,20000000,35739755.0,1.78698775,6.4,575.0,104.0,1993,0.5699,en,17.136672
20.0,40.0,11500000,3275585.0,0.2848334783,5.7,36.0,100.0,1993,0.6986,en,9.796318
25.0,0.0,0,0.0,-1,6.6,126.0,94.0,1992,0.1749,en,5.157926
33.3,0.0,800000,1001437.0,1.25179625,5.6,10.0,114.0,1993,0.7671,en,0.941994
7.1,18.2,12000000,22750363.0,1.8958635833,7.2,187.0,114.0,1993,0.7096,en,5.914833
16.7,0.0,0,0.0,-1,4.0,5.0,99.0,1993,0.8384,en,1.065843
66.7,0.0,0,0.0,-1,6.2,11.0,126.0,1992,0.6311,fr,1.031556
26.7,18.8,22000000,321365567.0,14.6075257727,8.3,4436.0,195.0,1993,0.9096,en,41.725123
22.2,0.0,0,0.0,-1,5.3,37.0,101.0,1994,0.7452,en,5.715608
16.7,16.7,0,7266383.0,-1,7.3,100.0,110.0,1993,0.6137,en,12.048587
20.0,33.3,0,0.0,-1,5.9,8.0,105.0,1994,0.7452,en,0.882596
44.4,31.2,0,0.0,-1,7.1,232.0,102.0,1993,0.6137,en,6.499523
61.9,20.0,13000000,7820688.0,0.6015913846,6.4,137.0,95.0,1994,0.2795,en,5.305311
4.8,0.0,25000000,48063435.0,1.9225374,5.4,140.0,108.0,1994,0.4959,en,7.881107
15.4,21.7,22000000,0.0,-1,6.8,61.0,131.0,1993,0.9808,en,2.96586
39.1,16.7,0,6110979.0,-1,6.9,136.0,187.0,1993,0.6767,en,8.829337
40.0,0.0,0,0.0,-1,5.7,26.0,106.0,1994,0.6685,en,4.13516
42.9,28.6,0,7770731.0,-1,5.2,31.0,98.0,1993,0.7479,en,2.86213
31.2,0.0,0,0.0,-1,6.5,75.0,112.0,1993,0.9342,en,8.730025
50.0,31.8,21000000,227799884.0,10.8476135238,6.5,630.0,105.0,1993,0.4767,en,10.234919
53.3,21.7,40000000,116300000.0,2.9075,4.9,144.0,108.0,1993,0.3836,en,11.23297
33.3,20.0,28000000,33139618.0,1.1835577857,7.9,3833.0,117.0,1982,0.4795,en,96.272374
25.0,33.3,0,36448200.0,-1,5.6,81.0,95.0,1993,0.4986,en,9.122718
35.7,12.5,20000000,11585483.0,0.57927415,6.1,131.0,93.0,1993,0.5753,en,8.051914
10.0,0.0,30,0.0,-1,5.4,223.0,102.0,1993,0.7096,en,13.390917
75.0,0.0,0,0.0,-1,4.0,4.0,113.0,1985,0.8849,en,1.825468
22.2,0.0,48000000,20915465.0,0.4357388542,4.0,236.0,104.0,1993,0.4027,en,7.198455
0.0,0.0,7400000,7690013.0,1.0391909459,6.1,53.0,96.0,1994,0.2849,en,3.644641
33.3,0.0,50000000,16478900.0,0.329578,5.0,82.0,102.0,1994,0.726,en,8.012225
0.0,0.0,0,0.0,-1,7.4,9.0,93.0,1993,0.9014,en,0.873068
50.0,0.0,0,0.0,-1,6.3,57.0,93.0,1994,0.2658,en,10.82236
12.5,18.2,18000000,75634409.0,4.2019116111,7.6,2135.0,76.0,1993,0.7699,en,17.730913
27.3,4.2,30000000,53898845.0,1.7966281667,6.2,219.0,105.0,1993,0.8603,en,6.34785
12.1,16.7,25000000,56505065.0,2.2602026,7.4,632.0,130.0,1993,0.9808,en,11.338194
25.0,20.0,0,0.0,-1,5.5,5.0,107.0,1994,0.6877,en,0.85586
18.2,29.6,12500000,12281551.0,0.98252408,7.5,762.0,120.0,1993,0.6877,en,17.189328
0.0,42.9,0,0.0,-1,7.3,19.0,96.0,1993,0.926,en,1.273617
25.0,0.0,27000000,13670688.0,0.5063217778,6.2,178.0,80.0,1994,0.8932,en,7.436001
25.0,0.0,0,0.0,-1,6.0,2.0,112.0,1994,0.0932,en,0.741522
66.7,100.0,0,0.0,-1,0.0,1.0,0.0,1994,0.0,en,0.38247
33.3,0.0,0,0.0,-1,3.0,2.0,97.0,1994,0.7014,en,0.422224
40.0,28.6,0,0.0,-1,6.9,103.0,88.0,1995,0.3918,en,5.14056
30.0,25.0,0,0.0,-1,6.3,43.0,160.0,1993,0.7425,en,2.759302
21.4,6.7,0,1596687.0,-1,4.7,22.0,102.0,1994,0.3041,en,9.85327
25.0,25.0,0,0.0,-1,6.4,153.0,94.0,1993,0.6959,en,5.513024
50.0,36.4,0,0.0,-1,4.0,3.0,95.0,1993,0.8575,en,0.449733
44.4,0.0,0,0.0,-1,6.8,58.0,117.0,1993,0.8219,es,3.647321
50.0,100.0,0,0.0,-1,5.1,10.0,100.0,1994,0.0548,en,0.441585
0.0,0.0,0,0.0,-1,6.0,20.0,119.0,1994,0.4904,en,1.960563
20.0,0.0,0,0.0,-1,6.2,10.0,102.0,1993,0.7288,sv,1.764582
50.0,25.0,0,0.0,-1,0.0,0.0,102.0,1993,0.6767,en,0.00015
33.3,28.6,0,0.0,-1,0.0,0.0,90.0,1994,0.5726,en,0.002789
0.0,0.0,0,0.0,-1,7.2,74.0,100.0,1992,0.7486,en,3.456868
42.9,20.0,200000,0.0,-1,5.3,29.0,106.0,1994,0.0384,en,2.799575
41.7,0.0,0,67308282.0,-1,6.3,214.0,82.0,1994,0.5918,en,6.707109
50.0,-1,0,0.0,-1,0.0,0.0,82.0,1993,0.6904,en,8.2e-05
50.0,0.0,0,0.0,-1,5.0,31.0,94.0,1994,0.6247,en,3.139316
14.3,33.3,0,0.0,-1,5.0,5.0,92.0,1993,0.0,it,0.046196
42.9,-1,0,3021629.0,-1,4.4,5.0,97.0,1994,0.7068,en,1.943323
25.0,8.3,0,0.0,-1,7.0,24.0,102.0,1996,0.0792,en,6.784687
25.0,0.0,0,0.0,-1,6.8,4.0,94.0,1993,0.0,en,1.040873
33.3,0.0,0,0.0,-1,6.9,46.0,100.0,1993,0.7781,it,2.904734
33.3,100.0,0,0.0,-1,6.0,1.0,106.0,1993,0.3808,en,1.213481
50.0,12.5,0,0.0,-1,5.9,87.0,84.0,1995,0.126,en,4.233092
30.0,15.8,18000000,476684675.0,26.4824819444,7.1,2487.0,103.0,1990,0.8548,en,0.702543
53.8,23.1,22000000,505000000.0,22.9545454545,6.9,1381.0,127.0,1990,0.526,en,11.945397
20.0,12.9,28000000,504050219.0,18.0017935357,7.4,3495.0,90.0,1992,0.8989,en,16.357419
16.1,24.1,100000000,520000000.0,5.2,7.7,4274.0,137.0,1991,0.4959,en,22.661695
10.5,10.0,22000000,424208848.0,19.2822203636,7.6,1084.0,181.0,1990,0.8548,en,11.654349
18.2,-1,0,0.0,-1,6.3,4.0,92.0,1995,0.1205,en,0.426887
12.5,9.1,35000000,411348924.0,11.7528264,7.0,2145.0,126.0,1989,0.474,en,19.10673
13.3,20.0,19000000,272742922.0,14.3548906316,8.1,4549.0,119.0,1991,0.0849,en,4.307222
30.0,0.0,1488423,184925486.0,124.2425614224,6.9,1973.0,83.0,1937,0.9671,en,16.263878
